Purchase ID,Supplier ID,Order Date,Total Cost,Status,Payment Terms,Delivery Time (days)
PO99555,SUP7965,2016-07-26,1807.65,Pending,Net 60,17
PO22013,SUP4281,2006-01-12,81771.1,Pending,Net 60,22
PO38394,SUP7201,2017-01-20,33438.22,Received,Net 30,20
PO46242,SUP8191,2012-02-18,83713.35,Cancelled,Net 60,19
PO16350,SUP5061,2014-08-24,9548.38,Pending,Net 60,13
PO46971,SUP7646,2003-03-12,41524.14,Cancelled,Prepaid,8
PO46789,SUP7786,2022-12-21,60876.04,Pending,Net 60,17
PO83050,SUP4515,2015-06-07,48314.62,Pending,Net 60,5
PO55795,SUP8689,2021-09-05,40009.75,Cancelled,Net 60,18
PO86890,SUP4887,2018-05-27,87313.27,Cancelled,Net 30,29
PO45123,SUP7965,2003-01-10,49643.63,Cancelled,Net 30,16
PO79265,SUP2122,2001-09-07,95581.18,Pending,Prepaid,20
PO90415,SUP2275,2022-08-07,34538.68,Pending,Prepaid,20
PO32100,SUP4281,2014-07-13,54659.93,Cancelled,Prepaid,17
PO45737,SUP5822,2012-12-14,9272.78,Received,Net 60,21
PO26950,SUP2789,2018-11-27,5653.24,Received,Net 60,20
PO93767,SUP3112,2003-09-26,31438.4,Cancelled,Net 30,6
PO87221,SUP7737,2001-01-18,38987.33,Cancelled,Net 30,14
PO13301,SUP4281,2003-08-04,49791.95,Pending,Prepaid,8
PO52945,SUP9506,2019-12-15,11349.0,Cancelled,Net 30,17
PO70380,SUP6660,2017-08-27,82227.39,Cancelled,Prepaid,25
PO10468,SUP4281,2013-05-07,29186.97,Pending,Prepaid,20
PO29605,SUP8191,2005-05-03,3226.8,Received,Prepaid,13
PO47422,SUP5061,2015-01-10,76582.0,Pending,Prepaid,25
PO92921,SUP2317,2019-11-24,39826.3,Pending,Prepaid,8
PO97035,SUP8191,2013-12-17,70247.26,Cancelled,Net 60,5
PO43172,SUP8191,2013-06-04,56035.29,Cancelled,Net 30,15
PO51465,SUP6508,2024-07-25,36220.77,Received,Net 60,28
PO30106,SUP7737,2024-04-23,11619.73,Received,Net 60,5
PO83294,SUP5804,2016-10-25,84197.78,Received,Net 30,10
PO36213,SUP9747,2019-02-09,54033.04,Received,Net 30,6
PO60739,SUP8497,2019-08-17,74867.44,Pending,Prepaid,29
PO42142,SUP9768,2012-04-22,64494.34,Pending,Prepaid,19
PO96366,SUP5822,2009-04-05,20174.1,Received,Prepaid,8
PO69199,SUP8721,2007-02-21,11593.44,Received,Prepaid,6
PO72442,SUP4738,2023-01-06,17479.02,Received,Net 30,18
PO70796,SUP9506,2013-11-20,85783.34,Cancelled,Prepaid,25
PO97359,SUP7849,2013-08-15,59352.62,Received,Prepaid,28
PO72912,SUP6523,2022-04-19,86522.87,Cancelled,Net 60,11
PO13025,SUP5061,2021-01-11,16340.56,Pending,Net 60,12
PO10764,SUP8191,2018-03-07,65954.29,Pending,Net 30,20
PO45070,SUP2275,2017-09-17,55942.49,Cancelled,Net 60,5
PO41570,SUP6508,2017-10-06,42185.24,Received,Prepaid,16
PO53407,SUP8463,2011-11-27,16866.22,Received,Prepaid,13
PO48682,SUP2144,2025-05-28,32202.14,Received,Net 30,18
PO20446,SUP3110,2025-10-11,20686.48,Received,Prepaid,26
PO86811,SUP7201,2001-09-17,22749.61,Cancelled,Net 30,17
PO65252,SUP5061,2017-02-09,8095.4,Received,Net 30,19
PO91561,SUP2842,2009-09-01,4460.55,Pending,Net 30,12
PO34058,SUP2144,2010-03-22,41810.28,Received,Net 30,7
PO13145,SUP7098,2000-09-22,6154.67,Pending,Prepaid,27
PO49138,SUP2842,2003-07-12,56077.46,Cancelled,Net 30,14
PO15403,SUP3110,2011-12-04,71502.37,Received,Net 30,24
PO40405,SUP3492,2023-07-26,85552.52,Received,Prepaid,14
PO37536,SUP2842,2022-08-23,13840.86,Pending,Prepaid,20
PO35699,SUP8191,2024-12-15,80126.02,Pending,Net 30,16
PO66410,SUP5370,2020-06-14,19068.19,Cancelled,Net 30,8
PO23156,SUP6660,2013-02-28,60042.3,Received,Prepaid,8
PO53357,SUP6508,2000-09-08,51844.46,Pending,Net 60,5
PO55511,SUP4281,2011-11-20,23197.22,Pending,Net 60,30
PO67075,SUP7304,2022-06-13,90097.77,Cancelled,Prepaid,8
PO18172,SUP3112,2022-03-10,34213.27,Received,Net 30,5
PO30658,SUP3492,2018-12-06,55501.02,Received,Net 30,11
PO93530,SUP2317,2008-03-25,38674.58,Cancelled,Net 30,10
PO18480,SUP5061,2014-11-07,58714.42,Received,Net 30,28
PO11021,SUP6660,2014-12-01,39393.87,Cancelled,Net 30,20
PO44197,SUP5961,2016-11-04,7754.56,Received,Net 30,15
PO96819,SUP6660,2015-09-21,51271.91,Received,Net 60,8
PO98888,SUP7737,2011-12-04,23644.54,Pending,Net 60,15
PO69100,SUP2789,2019-10-19,29536.14,Cancelled,Net 60,13
PO91619,SUP2122,2002-06-20,90070.15,Received,Net 60,7
PO14860,SUP7201,2010-07-25,83959.52,Pending,Prepaid,27
PO43293,SUP5193,2005-05-10,9394.15,Pending,Net 60,15
PO69825,SUP4887,2021-11-19,99262.91,Received,Prepaid,20
PO67183,SUP4281,2022-04-11,70464.93,Cancelled,Prepaid,24
PO62267,SUP3704,2022-09-04,57333.71,Received,Net 60,29
PO95128,SUP2789,2025-07-19,95765.63,Cancelled,Prepaid,18
PO75769,SUP2122,2001-07-17,70882.3,Pending,Prepaid,24
PO88594,SUP3492,2010-03-09,3347.42,Pending,Net 30,29
PO26673,SUP1888,2003-01-15,78496.53,Cancelled,Prepaid,18
PO10897,SUP8463,2024-05-12,21025.05,Pending,Net 60,27
PO87357,SUP2275,2000-04-28,90117.57,Pending,Net 60,7
PO53196,SUP3704,2008-02-05,25961.99,Pending,Net 60,17
PO49048,SUP8721,2012-07-11,32237.88,Received,Net 60,24
PO51851,SUP5961,2022-12-03,32796.1,Received,Net 60,26
PO31173,SUP4887,2013-04-21,41176.31,Pending,Net 60,15
PO82549,SUP2144,2012-03-18,50364.71,Pending,Prepaid,17
PO61486,SUP8191,2008-09-25,74039.87,Received,Net 60,22
PO41483,SUP1888,2006-03-17,38679.68,Cancelled,Net 60,6
PO59850,SUP8463,2013-06-08,61288.61,Cancelled,Net 30,9
PO53762,SUP3110,2012-10-01,85475.2,Cancelled,Net 30,15
PO62523,SUP3704,2016-01-12,38892.04,Pending,Net 30,19
PO92329,SUP2317,2013-09-15,87010.65,Cancelled,Net 60,17
PO51847,SUP1888,2022-05-23,43850.92,Pending,Net 30,6
PO77884,SUP4281,2017-10-10,28309.2,Received,Net 30,23
PO64101,SUP2275,2000-11-01,33123.12,Received,Net 30,8
PO62405,SUP7098,2003-09-02,88383.84,Received,Prepaid,26
PO70751,SUP8721,2024-04-17,54701.23,Pending,Net 30,27
PO74290,SUP5061,2018-01-12,32249.89,Cancelled,Net 30,23
PO15305,SUP8497,2010-05-02,9646.1,Pending,Net 30,21
PO58769,SUP7450,2001-04-28,44485.85,Received,Net 30,9
PO17644,SUP7646,2018-03-23,35978.74,Pending,Prepaid,23
PO35236,SUP8721,2017-02-17,87344.12,Pending,Net 30,8
PO43595,SUP3650,2002-09-27,7672.56,Pending,Net 60,18
PO97190,SUP6508,2017-02-23,93326.96,Cancelled,Net 30,20
PO29206,SUP2789,2017-07-26,4832.43,Pending,Prepaid,8
PO41325,SUP6523,2016-11-23,37109.46,Pending,Prepaid,26
PO75087,SUP4887,2017-02-12,46465.78,Pending,Net 60,24
PO49547,SUP3110,2013-08-03,43029.94,Cancelled,Net 60,13
PO39232,SUP4297,2014-03-28,72654.34,Received,Net 30,18
PO68970,SUP8463,2015-03-08,88377.84,Received,Net 30,12
PO94229,SUP3492,2002-08-28,54039.12,Pending,Prepaid,13
PO85502,SUP4281,2003-12-01,83167.88,Received,Net 60,13
PO71635,SUP2317,2000-10-01,43956.46,Pending,Net 30,30
PO57451,SUP1445,2012-02-26,32299.37,Received,Net 30,7
PO97101,SUP8191,2002-09-18,75100.4,Received,Net 60,8
PO99920,SUP8689,2006-11-18,46182.3,Cancelled,Net 30,22
PO85776,SUP2122,2003-05-06,34023.57,Received,Net 60,25
PO48701,SUP7304,2023-04-20,36745.62,Cancelled,Net 30,29
PO66175,SUP2842,2017-01-22,80342.79,Pending,Net 30,28
PO45730,SUP8191,2000-05-08,40896.7,Pending,Net 60,22
PO29218,SUP2144,2000-04-28,62694.6,Pending,Prepaid,22
PO23870,SUP4887,2010-09-07,35717.3,Cancelled,Net 30,22
PO20507,SUP8463,2012-08-09,60688.22,Pending,Net 60,5
PO48074,SUP2842,2003-05-23,61264.28,Cancelled,Net 30,26
PO54305,SUP7450,2002-06-25,95459.64,Cancelled,Net 60,17
PO44618,SUP7287,2005-07-23,58542.8,Cancelled,Net 30,17
PO56931,SUP4281,2016-10-13,95324.81,Cancelled,Net 60,28
PO97011,SUP9747,2015-12-21,79111.74,Pending,Net 30,26
PO42381,SUP9768,2016-10-13,1392.35,Pending,Prepaid,29
PO96961,SUP6593,2019-01-04,9908.46,Pending,Net 60,24
PO17423,SUP2275,2000-02-18,66205.61,Pending,Prepaid,10
PO86728,SUP7098,2004-07-05,30772.91,Pending,Prepaid,16
PO18898,SUP2317,2004-01-21,65679.67,Pending,Net 60,18
PO93658,SUP3110,2020-05-01,44260.61,Received,Net 60,30
PO35432,SUP5061,2005-06-12,92801.73,Cancelled,Net 30,13
PO14035,SUP3112,2004-09-06,23955.73,Cancelled,Prepaid,18
PO43271,SUP4738,2020-01-11,76049.51,Pending,Net 30,14
PO57482,SUP4001,2007-05-06,86785.17,Pending,Net 30,20
PO25846,SUP2275,2009-10-17,96288.39,Pending,Prepaid,11
PO59572,SUP7737,2025-12-03,48253.12,Cancelled,Net 60,15
PO52450,SUP6523,2024-11-07,19699.09,Pending,Net 30,18
PO32450,SUP7849,2025-05-24,15199.52,Cancelled,Prepaid,9
PO80773,SUP7646,2018-07-09,53743.78,Cancelled,Prepaid,30
PO62917,SUP2842,2012-10-14,67798.67,Pending,Net 30,18
PO79741,SUP6523,2006-06-26,45446.84,Pending,Net 60,19
PO30001,SUP3704,2009-03-23,99555.01,Pending,Net 30,10
PO42922,SUP2122,2017-12-22,74152.63,Cancelled,Net 30,13
PO27683,SUP9768,2021-07-16,96726.16,Pending,Net 60,26
PO82197,SUP7304,2016-04-21,85019.55,Received,Net 30,25
PO71224,SUP7109,2022-11-02,71571.06,Cancelled,Prepaid,21
PO88534,SUP7965,2014-02-26,63521.31,Received,Prepaid,20
PO57537,SUP7450,2007-10-04,96766.47,Cancelled,Net 60,11
PO57800,SUP7450,2023-02-24,81215.0,Cancelled,Prepaid,6
PO58951,SUP4738,2023-09-23,86988.3,Received,Net 30,16
PO15338,SUP7646,2025-03-22,38212.35,Cancelled,Net 60,22
PO34079,SUP1445,2003-04-28,22477.05,Received,Net 60,17
PO85003,SUP7786,2017-03-17,56790.12,Pending,Prepaid,25
PO90220,SUP2122,2002-05-11,57283.56,Received,Prepaid,13
PO12544,SUP4281,2006-09-25,78712.92,Received,Net 60,30
PO51546,SUP8463,2017-04-17,14127.06,Received,Net 60,24
PO12451,SUP4001,2014-06-03,1686.75,Pending,Net 30,10
PO99915,SUP4738,2001-05-16,97655.21,Pending,Prepaid,8
PO58039,SUP3112,2008-04-18,37145.4,Pending,Net 60,16
PO33104,SUP5370,2003-04-19,49820.33,Received,Net 60,8
PO53608,SUP7287,2014-10-08,6831.98,Cancelled,Prepaid,18
PO48534,SUP7646,2001-04-26,86041.46,Pending,Prepaid,6
PO27432,SUP8689,2016-03-20,56974.83,Received,Prepaid,18
PO26026,SUP2842,2006-09-19,76128.55,Cancelled,Net 60,22
PO91701,SUP4281,2004-06-23,2519.89,Received,Net 30,21
PO92260,SUP6660,2007-10-07,89223.78,Cancelled,Net 60,9
PO53770,SUP4515,2008-12-10,77393.99,Received,Prepaid,14
PO26026,SUP6508,2013-02-26,25237.93,Pending,Net 30,10
PO65430,SUP4281,2010-01-17,34766.89,Received,Net 60,16
PO87598,SUP4738,2009-12-15,96199.01,Cancelled,Net 30,7
PO97736,SUP7304,2024-03-23,64118.03,Pending,Prepaid,6
PO78849,SUP4515,2018-05-06,51061.48,Pending,Prepaid,25
PO48973,SUP2275,2012-08-21,6703.44,Cancelled,Prepaid,24
PO55174,SUP7450,2002-08-23,55821.99,Pending,Net 60,16
PO95059,SUP2789,2009-12-02,83281.05,Received,Net 30,23
PO87778,SUP5804,2002-12-07,33343.84,Pending,Net 60,21
PO59398,SUP8497,2016-11-12,68407.33,Received,Net 60,17
PO87745,SUP9506,2002-02-28,26784.63,Received,Net 30,21
PO56542,SUP2122,2008-10-06,86726.62,Pending,Net 30,14
PO23371,SUP5961,2021-01-13,80954.29,Cancelled,Net 60,26
PO21550,SUP7646,2014-04-08,79328.69,Pending,Net 60,18
PO57007,SUP9332,2010-12-19,3443.1,Cancelled,Prepaid,5
PO36877,SUP6898,2015-02-18,66213.47,Cancelled,Net 30,9
PO98420,SUP7786,2018-09-04,13485.42,Pending,Net 30,14
PO65116,SUP3492,2023-01-11,3612.33,Received,Net 30,18
PO67422,SUP3112,2010-11-23,62685.72,Pending,Prepaid,24
PO44459,SUP5193,2012-02-17,4575.64,Received,Net 60,28
PO65944,SUP3112,2000-02-04,38356.08,Cancelled,Prepaid,28
PO85720,SUP7646,2023-10-04,78187.45,Cancelled,Prepaid,18
PO20138,SUP5061,2014-08-13,20926.92,Received,Net 60,6
PO40143,SUP9768,2011-04-10,95305.61,Cancelled,Net 30,28
PO50631,SUP5193,2016-08-22,22451.01,Received,Prepaid,14
PO94006,SUP7737,2005-09-07,47913.26,Received,Net 60,9
PO99348,SUP7098,2005-12-12,46204.07,Cancelled,Prepaid,25
PO25467,SUP2789,2001-04-20,6777.58,Received,Prepaid,30
PO23612,SUP6523,2019-09-28,63605.74,Cancelled,Net 60,7
PO49819,SUP7646,2012-12-27,76276.44,Received,Net 60,16
PO95813,SUP5193,2003-09-20,49782.35,Received,Net 60,20
PO66790,SUP3112,2011-07-15,16264.9,Cancelled,Net 60,9
PO98976,SUP4297,2007-08-19,5147.36,Pending,Net 60,19
PO45600,SUP9506,2025-01-20,42662.69,Received,Prepaid,19
PO45723,SUP7786,2014-10-11,23267.05,Pending,Prepaid,5
PO99635,SUP1888,2011-02-03,56567.63,Received,Net 60,12
PO69588,SUP8689,2005-07-15,94741.31,Pending,Net 60,13
PO37755,SUP7201,2006-07-17,4383.45,Received,Net 60,27
PO89995,SUP5822,2022-05-22,93286.21,Pending,Net 30,12
PO63984,SUP8191,2009-08-25,6886.02,Cancelled,Prepaid,21
PO99133,SUP9332,2010-04-09,59041.04,Cancelled,Net 60,8
PO99683,SUP4281,2001-04-13,46928.57,Pending,Net 60,22
PO83124,SUP4001,2006-01-20,79146.79,Pending,Net 30,19
PO70966,SUP6898,2001-01-04,99992.36,Received,Prepaid,17
PO11762,SUP3704,2007-09-19,42638.39,Cancelled,Prepaid,16
PO97630,SUP2317,2017-11-02,11025.9,Pending,Net 30,18
PO57256,SUP7737,2015-04-12,73850.75,Cancelled,Net 60,22
PO46000,SUP8191,2000-11-24,7271.31,Received,Net 30,25
PO72806,SUP2842,2015-02-13,99792.05,Pending,Net 30,20
PO94282,SUP2789,2021-02-22,71517.86,Cancelled,Prepaid,8
PO82657,SUP7737,2001-02-12,87498.1,Cancelled,Net 60,18
PO58408,SUP5822,2008-09-02,98376.64,Received,Net 30,15
PO26590,SUP3492,2004-06-10,31850.5,Cancelled,Net 30,9
PO93868,SUP3704,2002-02-13,69386.88,Pending,Prepaid,25
PO73062,SUP9332,2009-09-26,49030.62,Cancelled,Prepaid,10
PO54328,SUP6593,2023-05-09,86479.28,Received,Net 30,19
PO71838,SUP7201,2015-12-11,43649.1,Received,Prepaid,20
PO20526,SUP8463,2006-11-14,72002.76,Received,Net 30,30
PO94157,SUP3492,2019-12-15,88103.59,Pending,Net 30,17
PO59921,SUP8721,2003-06-11,8699.02,Received,Net 60,10
PO18480,SUP3110,2004-08-12,63200.33,Pending,Net 60,12
PO34069,SUP4887,2015-01-13,47737.84,Cancelled,Net 60,15
PO68334,SUP9747,2012-08-27,56983.55,Received,Prepaid,28
PO43263,SUP8689,2013-02-16,42425.42,Pending,Net 60,27
PO81101,SUP6593,2011-01-19,65770.27,Pending,Net 60,13
PO45064,SUP9768,2013-01-25,36926.18,Cancelled,Net 30,29
PO48388,SUP7201,2008-05-23,8829.3,Cancelled,Net 30,16
PO96598,SUP4297,2000-07-04,54408.85,Received,Prepaid,14
PO38976,SUP7450,2024-08-23,55915.09,Pending,Net 30,20
PO54792,SUP2275,2006-01-01,57792.47,Pending,Net 60,23
PO14737,SUP5961,2017-11-03,12885.44,Received,Prepaid,8
PO34910,SUP8497,2019-09-10,34507.27,Cancelled,Net 30,8
PO61704,SUP8721,2010-04-09,82845.39,Received,Net 60,14
PO25112,SUP8721,2006-02-04,53853.82,Pending,Net 30,11
PO55664,SUP8191,2007-09-12,77056.52,Cancelled,Net 30,15
PO97936,SUP8191,2017-10-20,79733.04,Received,Net 60,22
PO49868,SUP5061,2001-03-26,89091.49,Cancelled,Net 60,16
PO94873,SUP7109,2006-01-24,60497.52,Pending,Net 60,27
PO76952,SUP7737,2009-08-04,80203.2,Pending,Prepaid,21
PO49479,SUP4738,2003-01-09,85461.19,Pending,Net 60,10
PO56729,SUP6660,2003-11-23,69082.37,Received,Net 30,17
PO76755,SUP4001,2016-06-16,89019.16,Cancelled,Prepaid,19
PO69317,SUP2144,2011-10-20,4263.55,Pending,Prepaid,19
PO88570,SUP7098,2015-08-09,98840.38,Pending,Prepaid,5
PO24883,SUP3704,2015-03-25,17586.75,Cancelled,Prepaid,12
PO80511,SUP2789,2006-04-03,1238.03,Received,Net 60,30
PO94569,SUP9506,2014-07-26,18547.32,Received,Prepaid,28
PO40278,SUP4001,2014-04-23,61250.91,Pending,Prepaid,20
PO62986,SUP6593,2017-04-25,98044.47,Pending,Net 30,30
PO12459,SUP4515,2002-02-11,33711.01,Pending,Net 60,13
PO78857,SUP9768,2024-09-22,23166.51,Received,Prepaid,23
PO31673,SUP7287,2013-04-01,23353.0,Cancelled,Net 60,13
PO65971,SUP7098,2000-09-21,1821.82,Cancelled,Net 60,24
PO72482,SUP6508,2006-09-01,81160.39,Received,Net 30,17
PO89082,SUP3650,2022-11-02,57804.33,Pending,Net 30,30
PO27170,SUP1445,2025-04-20,3617.77,Pending,Net 30,6
PO12867,SUP9332,2016-11-01,94130.26,Received,Net 60,17
PO52232,SUP6660,2012-12-05,58908.24,Pending,Prepaid,10
PO73264,SUP7304,2013-04-05,16826.76,Cancelled,Prepaid,5
PO70972,SUP8721,2023-07-17,7862.22,Received,Net 60,9
PO68534,SUP7109,2010-04-05,3661.76,Cancelled,Net 30,24
PO85177,SUP7098,2013-10-27,77403.34,Pending,Net 60,21
PO63638,SUP7109,2017-05-20,37548.74,Received,Net 30,30
PO25429,SUP7098,2014-07-25,63321.25,Cancelled,Prepaid,8
PO95435,SUP4887,2018-12-24,65793.64,Received,Net 60,21
PO32022,SUP6508,2022-11-12,34928.04,Pending,Net 60,5
PO15315,SUP9768,2006-10-01,37918.84,Cancelled,Prepaid,9
PO47655,SUP4297,2013-05-01,92426.91,Cancelled,Prepaid,19
PO47691,SUP7737,2002-04-05,12864.12,Pending,Prepaid,23
PO65306,SUP5961,2016-04-09,98578.88,Cancelled,Net 60,12
PO86194,SUP2144,2019-04-27,20062.55,Pending,Prepaid,8
PO17237,SUP6508,2014-07-23,30705.11,Pending,Net 60,10
PO54683,SUP8721,2010-08-18,88897.7,Pending,Prepaid,22
PO57430,SUP7646,2001-04-18,17271.01,Received,Net 30,22
PO51178,SUP3704,2002-08-10,46784.03,Received,Net 30,14
PO67511,SUP2144,2009-06-24,47552.13,Received,Net 30,26
PO26111,SUP7450,2021-08-07,85169.48,Received,Prepaid,28
PO90130,SUP2275,2018-01-24,1079.16,Cancelled,Prepaid,6
PO22327,SUP8497,2003-03-10,6815.58,Pending,Net 60,26
PO47688,SUP5061,2002-05-27,25189.49,Cancelled,Prepaid,21
PO64215,SUP8497,2022-03-17,7262.29,Cancelled,Net 60,5
PO90698,SUP6508,2003-11-10,6160.2,Cancelled,Net 30,6
PO74884,SUP6898,2002-06-17,48048.48,Cancelled,Net 30,23
PO87824,SUP7450,2002-09-22,46800.05,Received,Prepaid,18
PO55500,SUP7737,2002-09-03,96926.46,Pending,Prepaid,18
PO62832,SUP3650,2021-12-05,70358.66,Cancelled,Net 30,23
PO54645,SUP9332,2011-10-24,47434.64,Cancelled,Net 60,23
PO72192,SUP4515,2001-07-26,51430.14,Pending,Prepaid,15
PO14464,SUP2789,2006-06-05,45414.79,Pending,Prepaid,13
PO73609,SUP5193,2008-10-15,35176.96,Pending,Net 30,21
PO19453,SUP4887,2024-11-15,2788.27,Pending,Prepaid,27
PO12415,SUP3492,2012-02-24,30177.31,Cancelled,Net 60,27
PO36329,SUP7287,2006-12-11,1530.89,Cancelled,Net 60,16
PO48122,SUP4738,2025-08-25,13021.14,Cancelled,Net 60,25
PO60341,SUP2122,2012-02-25,24098.46,Received,Prepaid,5
PO24434,SUP9747,2002-02-01,56620.24,Cancelled,Net 60,14
PO92040,SUP7109,2000-11-07,29883.9,Cancelled,Net 60,13
PO34558,SUP7304,2017-07-15,43234.61,Cancelled,Net 30,25
PO36883,SUP4281,2016-03-20,49964.39,Received,Net 60,14
PO99132,SUP6523,2009-11-22,35107.19,Received,Net 30,14
PO59377,SUP5193,2011-10-28,33358.58,Cancelled,Net 60,14
PO74312,SUP5822,2021-07-23,69331.16,Cancelled,Prepaid,14
PO67826,SUP7786,2007-11-14,87484.81,Received,Net 60,30
PO52339,SUP4281,2010-09-16,43925.99,Pending,Net 30,6
PO77182,SUP2842,2000-07-17,18690.89,Cancelled,Prepaid,16
PO35123,SUP9747,2005-08-26,47572.43,Pending,Prepaid,16
PO39916,SUP9506,2001-06-11,68238.23,Pending,Net 30,26
PO24850,SUP6593,2021-01-07,36279.64,Pending,Prepaid,27
PO60640,SUP7849,2010-07-06,15875.41,Received,Prepaid,10
PO51968,SUP6898,2020-08-20,51733.43,Cancelled,Net 60,11
PO51486,SUP4887,2014-08-02,76424.22,Received,Net 60,14
PO71744,SUP7965,2013-04-10,40847.67,Cancelled,Prepaid,22
PO91268,SUP7287,2021-11-03,37138.25,Cancelled,Net 30,27
PO93324,SUP8463,2023-02-10,98221.88,Received,Net 60,10
PO39871,SUP5193,2016-01-09,41274.09,Received,Prepaid,19
PO74282,SUP4515,2007-12-19,9228.55,Received,Prepaid,6
PO36312,SUP4281,2022-11-14,38700.46,Cancelled,Net 30,26
PO91002,SUP5061,2000-12-08,78155.48,Received,Net 30,12
PO38274,SUP8721,2003-06-28,67658.49,Received,Net 60,6
PO31770,SUP2842,2007-07-01,45078.15,Received,Prepaid,19
PO11829,SUP8191,2004-03-21,96773.42,Received,Prepaid,30
PO59115,SUP8463,2025-12-06,16171.12,Cancelled,Net 30,9
PO27986,SUP5370,2012-10-10,85964.1,Cancelled,Net 60,30
PO41116,SUP7201,2020-03-27,37150.97,Pending,Net 30,11
PO29849,SUP9506,2004-12-28,14840.01,Cancelled,Prepaid,27
PO72451,SUP5961,2022-11-25,36423.78,Pending,Net 30,24
PO81383,SUP7965,2010-08-03,85966.66,Pending,Net 30,29
PO43269,SUP4738,2009-08-16,3777.63,Cancelled,Net 60,26
PO79823,SUP2122,2008-02-11,4022.17,Pending,Net 60,24
PO64682,SUP7450,2005-02-24,49900.77,Pending,Net 60,21
PO68082,SUP6523,2005-11-28,98991.61,Pending,Prepaid,14
PO93783,SUP7098,2000-06-07,34721.27,Cancelled,Net 60,24
PO16223,SUP4887,2018-10-06,42946.56,Cancelled,Net 60,28
PO96790,SUP3112,2002-07-16,50384.32,Received,Prepaid,29
PO56672,SUP9332,2015-01-13,70909.61,Cancelled,Prepaid,18
PO40878,SUP2122,2012-10-14,60772.51,Cancelled,Net 60,8
PO89285,SUP5961,2000-07-07,56623.55,Pending,Prepaid,18
PO57972,SUP5804,2001-12-13,9943.66,Pending,Net 60,11
PO64368,SUP5822,2024-12-13,48298.03,Pending,Net 60,13
PO74876,SUP3110,2025-12-02,84329.62,Received,Net 30,19
PO12514,SUP5804,2004-05-28,25301.2,Received,Net 30,26
PO76645,SUP7849,2014-02-23,741.63,Pending,Net 30,19
PO25435,SUP7965,2014-12-20,67142.86,Cancelled,Prepaid,10
PO53077,SUP6593,2025-08-28,82842.27,Pending,Net 60,24
PO40899,SUP9332,2005-09-11,3177.0,Received,Prepaid,14
PO98021,SUP9332,2013-02-12,25239.23,Received,Net 30,24
PO93672,SUP2842,2023-09-06,34874.26,Cancelled,Prepaid,12
PO74618,SUP7965,2011-02-21,23894.5,Cancelled,Net 30,15
PO21993,SUP3650,2010-03-17,32413.32,Received,Prepaid,10
PO49191,SUP3112,2019-11-26,35557.79,Cancelled,Net 60,15
PO62918,SUP4297,2005-10-25,9400.89,Received,Prepaid,12
PO15827,SUP1888,2017-08-24,62000.94,Cancelled,Net 30,26
PO31502,SUP7098,2004-01-24,84868.57,Received,Net 30,5
PO58483,SUP7965,2006-01-15,10254.86,Cancelled,Prepaid,14
PO84840,SUP4281,2013-12-08,17603.83,Received,Net 30,5
PO78586,SUP6593,2011-03-17,73039.8,Pending,Prepaid,15
PO27795,SUP7450,2021-07-26,93904.91,Received,Net 60,5
PO24069,SUP7098,2012-03-09,38606.01,Cancelled,Net 30,14
PO33509,SUP5193,2002-02-26,53378.26,Cancelled,Net 60,5
PO92982,SUP6660,2021-07-18,9902.81,Received,Prepaid,8
PO85543,SUP2144,2016-07-12,79814.28,Pending,Net 60,25
PO32822,SUP3492,2020-03-16,73790.63,Cancelled,Prepaid,21
PO12073,SUP8497,2005-09-27,9027.22,Received,Net 60,23
PO34524,SUP2317,2020-12-14,91699.24,Cancelled,Net 30,7
PO56462,SUP5061,2019-07-28,9944.45,Cancelled,Net 60,28
PO35844,SUP4515,2008-10-22,82755.4,Cancelled,Net 60,29
PO34499,SUP8497,2009-02-23,37481.29,Received,Net 30,10
PO22397,SUP5370,2001-06-01,11742.94,Received,Net 30,7
PO28358,SUP7849,2017-05-04,81352.39,Pending,Net 30,6
PO66679,SUP2144,2013-05-07,52360.31,Cancelled,Net 30,7
PO66137,SUP9506,2013-02-15,58703.69,Received,Net 30,24
PO18592,SUP4515,2002-08-15,45638.14,Pending,Prepaid,19
PO37156,SUP7646,2018-04-20,14977.2,Received,Prepaid,19
PO92460,SUP3650,2000-08-09,70175.76,Received,Prepaid,29
PO94076,SUP3650,2017-12-07,18423.82,Cancelled,Prepaid,18
PO99679,SUP6593,2000-01-28,32002.4,Received,Net 60,6
PO40950,SUP8497,2024-06-23,11967.61,Received,Prepaid,22
PO65564,SUP4887,2009-08-17,3528.85,Received,Net 30,16
PO82421,SUP7109,2003-09-26,56966.69,Pending,Prepaid,17
PO30157,SUP5193,2024-06-20,682.05,Pending,Net 60,15
PO92266,SUP6898,2001-07-06,25214.42,Cancelled,Prepaid,28
PO68037,SUP7849,2007-04-21,98480.81,Pending,Prepaid,25
PO25069,SUP3704,2003-01-11,66592.65,Pending,Net 60,27
PO93151,SUP7646,2019-04-23,44380.98,Cancelled,Net 60,6
PO20804,SUP5961,2018-06-23,30466.42,Pending,Net 60,25
PO14256,SUP8191,2021-11-10,85854.4,Cancelled,Prepaid,24
PO43623,SUP3492,2000-02-25,47873.31,Received,Prepaid,23
PO62856,SUP2842,2000-03-01,23181.72,Cancelled,Net 30,28
PO88178,SUP7450,2019-04-23,37982.0,Received,Net 30,29
PO68128,SUP2842,2004-10-16,82450.73,Received,Net 30,12
